product_id,product_title,merchant_id,category_label,product_code,number_of_views,merchant_rating,listing_date
31675,Nintendo Switch 2,978,Gaming Consoles,PRD031675,12085,3.1,2025-08-26
29637,Philips 12 Inch Ambilight TV,681,TVs,PRD029637,39471,3.0,2024-04-04
11328,Sennheiser HD 13 Over-Ear,635,Headphones,PRD011328,4653,4.0,2024-07-02
21164,Apple Watch Series 5 GPS,464,Smartwatches,PRD021164,35129,4.2,2025-03-23
10320,Beats Studio 9,342,Headphones,PRD010320,47768,4.1,2025-12-16
22215,Sony Alpha 2 Mirrorless,246,Cameras,PRD022215,18531,4.3,2025-06-04
39529,Dell UltraSharp 10inch Monitor,755,Computer Accessories,PRD039529,11518,4.5,2024-05-21
38577,TP-Link Archer 5 WiFi Router,427,Computer Accessories,PRD038577,41616,4.7,2025-12-28
27491,Sony BRAVIA 13 Inch LED,145,TVs,PRD027491,48091,4.4,2025-04-24
34515,Bose SoundLink 9 Speaker,785,Speakers,PRD034515,13473,4.0,2025-02-24
9218,HP Pavilion 7 AMD Ryzen 5,393,Laptops,PRD009218,13417,4.8,2025-03-25
12993,Samsung Galaxy Buds10,705,Headphones,PRD012993,47697,3.6,2025-01-17
23654,Olympus OM-D E-M11,520,Cameras,PRD023654,45339,5.0,2024-04-14
33486,Harman Kardon Onyx 1,456,Speakers,PRD033486,8333,4.1,2024-08-06
1284,Samsung Galaxy 12 128GB,284,Mobile Phones,PRD001284,14047,3.7,2024-08-21
27879,LG 12 Inch OLED TV,593,TVs,PRD027879,41086,5.0,2025-07-16
36148,Ultimate Ears BOOM 9,320,Speakers,PRD036148,19529,4.3,2024-09-12
6093,ASUS VivoBook 3 AMD Ryzen 9,609,Laptops,PRD006093,13300,4.2,2024-04-07
9846,Acer Aspire 13 Intel Core i9,345,Laptops,PRD009846,33375,3.7,2024-06-11
24368,DJI Pocket 7 Gimbal Camera,362,Cameras,PRD024368,5790,4.2,2024-06-02
38994,Corsair K10 RGB Keyboard,370,Computer Accessories,PRD038994,39273,3.0,2025-03-23
33010,Marshall Emberton Speaker,376,Speakers,PRD033010,44237,3.9,2025-06-30
21550,Huawei Watch GT 12,651,Smartwatches,PRD021550,24933,3.2,2024-07-31
31656,Steam Deck 8GB,252,Gaming Consoles,PRD031656,679,3.1,2025-06-11
6917,Acer Aspire 9 Intel Core i3,362,Laptops,PRD006917,24322,3.7,2025-01-17
18455,Apple Watch Series 9 GPS,291,Smartwatches,PRD018455,19354,4.4,2024-07-27
9453,LG Gram 8 Ultra-Lightweight,917,Laptops,PRD009453,28451,3.9,2024-06-14
34193,Anker Soundcore 11,741,Speakers,PRD034193,41518,4.9,2025-04-17
19633,Huawei Watch GT 6,720,Smartwatches,PRD019633,33874,4.2,2025-06-23
13480,ASUS ZenPad 13,871,Tablets,PRD013480,18873,4.7,2024-08-20
6187,Dell Inspiron 11 Intel Core i7,425,Laptops,PRD006187,3360,3.0,2025-07-03
1110,Motorola Moto G5,954,Mobile Phones,PRD001110,5377,3.9,2024-06-27
3338,Google Pixel 2,706,Mobile Phones,PRD003338,9999,3.2,2025-05-24
29245,Hisense 5 Inch 4K UHD,520,TVs,PRD029245,30470,4.1,2025-01-09
19241,Garmin Forerunner 13,258,Smartwatches,PRD019241,17463,3.3,2025-04-02
21643,Garmin Forerunner 9,349,Smartwatches,PRD021643,23894,3.4,2025-09-14
7498,Acer Aspire 5 Intel Core i5,382,Laptops,PRD007498,6774,4.0,2024-03-19
20570,Fitbit Versa 3,700,Smartwatches,PRD020570,17190,4.3,2025-04-30
7025,LG Gram 3 Ultra-Lightweight,446,Laptops,PRD007025,9152,3.2,2025-07-09
23568,Panasonic Lumix GH12,108,Cameras,PRD023568,44842,3.9,2025-11-19
11645,Anker Soundcore Life Q9,784,Headphones,PRD011645,1474,3.3,2025-10-12
15478,Samsung Galaxy Tab A52 64GB,850,Tablets,PRD015478,41914,3.7,2024-09-15
35033,Bang & Olufsen Beosound 1,953,Speakers,PRD035033,18247,4.9,2024-11-30
18657,Huawei Watch GT 14,290,Smartwatches,PRD018657,5828,3.6,2025-01-07
26670,Samsung 5 Inch 4K Smart TV,598,TVs,PRD026670,19420,3.9,2024-02-14
1656,Xiaomi Redmi X10 256GB,260,Mobile Phones,PRD001656,3519,3.2,2025-06-04
13484,Nokia T1 Tablet,810,Tablets,PRD013484,35095,4.5,2024-10-29
10998,Samsung Galaxy Buds14,596,Headphones,PRD010998,19098,3.1,2024-08-04
30078,Sega Genesis Mini,747,Gaming Consoles,PRD030078,12131,3.8,2024-06-04
31377,Nintendo Switch Lite,767,Gaming Consoles,PRD031377,2155,4.1,2025-02-28
37012,Seagate 11TB External Hard Drive,535,Computer Accessories,PRD037012,3597,4.7,2025-12-10
19927,Fitbit Versa 5,660,Smartwatches,PRD019927,49848,3.2,2024-05-21
25605,LG 11 Inch OLED TV,644,TVs,PRD025605,15565,3.6,2024-07-15
27146,LG 13 Inch OLED TV,904,TVs,PRD027146,5441,3.4,2024-10-25
25912,Toshiba 10 Inch Smart TV,142,TVs,PRD025912,25996,3.9,2024-08-02
8085,Razer Blade 11 Gaming,806,Laptops,PRD008085,11975,4.1,2024-07-13
25786,TCL 10 Inch QLED Android TV,650,TVs,PRD025786,20565,4.1,2024-01-12
6456,Acer Aspire 13 Intel Core i5,191,Laptops,PRD006456,10411,3.8,2024-10-31
31913,Retro Gaming Console 2,816,Gaming Consoles,PRD031913,3524,4.6,2024-12-19
29130,Panasonic 2 Inch LED TV,176,TVs,PRD029130,37689,4.8,2024-10-31
19813,Fitbit Versa 15,470,Smartwatches,PRD019813,45886,3.0,2024-02-11
23171,Nikon COOLPIX P15,996,Cameras,PRD023171,23861,4.4,2024-10-11
4532,Realme 15 Pro,874,Mobile Phones,PRD004532,47508,3.5,2024-02-23
27977,Samsung 9 Inch 4K Smart TV,292,TVs,PRD027977,6906,3.3,2024-10-13
13195,JBL Tune 9 Wireless,878,Headphones,PRD013195,29181,4.6,2024-07-01
27826,Philips 10 Inch Ambilight TV,168,TVs,PRD027826,37126,3.0,2025-08-12
22216,Sony Alpha 1 Mirrorless,702,Cameras,PRD022216,16181,3.1,2024-02-28
39871,TP-Link Archer 1 WiFi Router,735,Computer Accessories,PRD039871,6421,4.0,2024-03-24
27513,Philips 4 Inch Ambilight TV,369,TVs,PRD027513,8003,3.4,2025-06-09
35320,Bose SoundLink 1 Speaker,304,Speakers,PRD035320,26292,4.6,2024-06-28
6766,Dell Inspiron 17 Intel Core i3,213,Laptops,PRD006766,4852,3.9,2024-05-23
1803,Xiaomi Redmi 13 512GB,649,Mobile Phones,PRD001803,26448,3.2,2025-05-19
3784,Google Pixel 9,107,Mobile Phones,PRD003784,42925,4.8,2024-02-01
19388,Samsung Galaxy Watch13,855,Smartwatches,PRD019388,18074,4.8,2024-05-07
34879,JBL Flip 13 Bluetooth Speaker,964,Speakers,PRD034879,36346,3.1,2025-01-29
17268,Microsoft Surface Go 12,434,Tablets,PRD017268,30110,3.8,2024-05-14
11883,Beats Studio 12,752,Headphones,PRD011883,9663,4.8,2024-05-26
33086,Marshall Emberton Speaker,900,Speakers,PRD033086,38285,3.5,2025-08-25
35353,Amazon Echo 7th Gen,547,Speakers,PRD035353,36457,3.5,2025-03-12
8047,ASUS VivoBook 7 AMD Ryzen 7,291,Laptops,PRD008047,46632,3.9,2025-07-20
1230,Realme 3 Pro,167,Mobile Phones,PRD001230,8280,3.6,2024-03-23
33590,Marshall Emberton Speaker,702,Speakers,PRD033590,34363,4.8,2025-04-06
35370,Harman Kardon Onyx 13,595,Speakers,PRD035370,11615,3.2,2024-10-07
8690,ASUS VivoBook 15 AMD Ryzen 3,533,Laptops,PRD008690,29045,3.3,2024-07-01
3334,Samsung Galaxy X10 256GB,708,Mobile Phones,PRD003334,10263,3.1,2024-03-20
2489,Realme 12 Pro,726,Mobile Phones,PRD002489,44487,4.8,2024-08-19
20546,Fitbit Versa 5,860,Smartwatches,PRD020546,23918,4.3,2025-09-23
28896,Samsung 2 Inch 4K Smart TV,720,TVs,PRD028896,41898,3.9,2024-10-26
7383,MSI Gaming Laptop GF6,690,Laptops,PRD007383,32551,3.4,2024-11-17
10214,Lenovo ThinkPad 13 Intel i5,211,Laptops,PRD010214,41842,3.4,2024-03-30
31340,Steam Deck 13GB,907,Gaming Consoles,PRD031340,1734,4.2,2024-02-26
13724,Huawei MatePad 10 Pro,973,Tablets,PRD013724,2666,3.2,2024-11-21
10558,Samsung Galaxy Buds9,782,Headphones,PRD010558,25824,3.6,2025-02-09
9688,MSI Gaming Laptop GF8,306,Laptops,PRD009688,42834,3.9,2025-10-18
19282,Fossil Gen 1 Smartwatch,628,Smartwatches,PRD019282,40095,4.5,2024-08-16
8417,MacBook 17 M5 chip,788,Laptops,PRD008417,42883,3.9,2024-09-13
20365,Garmin Forerunner 10,129,Smartwatches,PRD020365,8161,3.7,2024-04-01
22366,GoPro HERO14,401,Cameras,PRD022366,25912,3.7,2025-12-24
9628,ASUS VivoBook 7 AMD Ryzen 5,497,Laptops,PRD009628,9328,3.1,2025-01-27
32949,PlayStation 13 Slim,214,Gaming Consoles,PRD032949,41477,4.1,2024-06-13
31764,PlayStation 6 Console,468,Gaming Consoles,PRD031764,7334,3.2,2025-02-19
18775,Huawei Watch GT 8,377,Smartwatches,PRD018775,12785,3.4,2025-09-09
20496,TicWatch Pro 15,689,Smartwatches,PRD020496,35891,4.7,2024-11-02
38053,Corsair K10 RGB Keyboard,919,Computer Accessories,PRD038053,41720,5.0,2024-12-23
23561,Panasonic Lumix GH11,796,Cameras,PRD023561,8819,4.8,2025-04-06
27656,TCL 4 Inch QLED Android TV,602,TVs,PRD027656,21958,3.7,2025-02-15
33415,Bose SoundLink 8 Speaker,441,Speakers,PRD033415,28136,3.6,2024-02-02
5256,Motorola Moto G14,125,Mobile Phones,PRD005256,7027,4.2,2025-01-25
26462,Sharp AQUOS 8 Inch,605,TVs,PRD026462,14540,4.5,2024-11-07
5907,Dell Inspiron 11 Intel Core i3,139,Laptops,PRD005907,47608,4.5,2025-04-01
32687,Retro Gaming Console 9,950,Gaming Consoles,PRD032687,33923,3.6,2025-12-25
37588,Belkin USB-C Hub 10,959,Computer Accessories,PRD037588,14843,3.7,2025-12-29
27843,Panasonic 2 Inch LED TV,472,TVs,PRD027843,603,4.9,2025-08-08
1367,Realme 2 Pro,231,Mobile Phones,PRD001367,6346,3.8,2025-01-18
38550,Belkin USB-C Hub 7,909,Computer Accessories,PRD038550,10992,3.8,2024-12-31
36295,Marshall Emberton Speaker,896,Speakers,PRD036295,31115,4.0,2024-12-08
25401,Nikon D1 DSLR,168,Cameras,PRD025401,6171,3.5,2024-07-17
21377,TicWatch Pro 13,226,Smartwatches,PRD021377,15469,3.0,2025-01-06
10459,Sony WH-7 Wireless Headphones,575,Headphones,PRD010459,39271,4.5,2024-05-15
15969,Samsung Galaxy Tab A12 32GB,526,Tablets,PRD015969,43869,4.7,2025-11-27
38725,TP-Link Archer 7 WiFi Router,823,Computer Accessories,PRD038725,27022,3.4,2024-05-20
9319,Acer Aspire 5 Intel Core i3,184,Laptops,PRD009319,666,3.3,2024-11-13
8554,Razer Blade 3 Gaming,638,Laptops,PRD008554,22314,3.5,2024-03-11
12623,Jabra Elite 8,972,Headphones,PRD012623,42041,4.8,2024-02-28
20411,Amazfit GTR 14 Pro,951,Smartwatches,PRD020411,26474,3.8,2024-01-02
27229,Sharp AQUOS 13 Inch,228,TVs,PRD027229,3253,4.1,2025-09-06
32244,Nintendo Switch Lite,426,Gaming Consoles,PRD032244,116,3.9,2025-02-17
34332,Bose SoundLink 12 Speaker,487,Speakers,PRD034332,8081,3.9,2024-10-24
19725,Fitbit Versa 3,478,Smartwatches,PRD019725,41180,3.7,2024-01-17
1456,Nokia 8 Dual SIM,272,Mobile Phones,PRD001456,48032,4.6,2025-07-11
33843,Amazon Echo 2th Gen,849,Speakers,PRD033843,24575,3.9,2025-10-21
25801,Hisense 1 Inch 4K UHD,346,TVs,PRD025801,25044,4.3,2024-02-18
23413,GoPro HERO7,451,Cameras,PRD023413,48775,4.8,2024-08-01
21556,Fitbit Versa 2,110,Smartwatches,PRD021556,10858,4.8,2024-03-08
39460,Western Digital My Passport 8TB,685,Computer Accessories,PRD039460,20003,5.0,2025-07-21
2805,Huawei P10 Pro,544,Mobile Phones,PRD002805,9746,4.3,2024-11-13
27885,Sony BRAVIA 5 Inch LED,601,TVs,PRD027885,27524,4.1,2025-12-16
1030,Xiaomi Redmi 11 512GB,993,Mobile Phones,PRD001030,39763,3.8,2025-05-29
18135,Amazfit GTR 9 Pro,213,Smartwatches,PRD018135,19125,4.1,2025-05-08
37767,SanDisk Ultra 8GB USB,163,Computer Accessories,PRD037767,6631,4.8,2024-06-18
22396,Panasonic Lumix GH1,578,Cameras,PRD022396,14774,4.3,2025-06-13
9306,HP Pavilion 7 AMD Ryzen 9,908,Laptops,PRD009306,35065,4.2,2025-12-10
4162,OnePlus A52 64GB,942,Mobile Phones,PRD004162,10296,3.5,2025-11-15
30285,Xbox One 12 Edition,568,Gaming Consoles,PRD030285,3527,3.5,2024-06-05
22361,Olympus OM-D E-M5,935,Cameras,PRD022361,12470,4.0,2025-04-24
35246,Anker Soundcore 7,798,Speakers,PRD035246,22461,3.8,2024-11-07
24811,DJI Pocket 1 Gimbal Camera,829,Cameras,PRD024811,9352,4.9,2024-05-20
15806,Huawei MatePad 2 Pro,283,Tablets,PRD015806,17122,5.0,2024-08-16
24084,Canon EOS 13 Digital Camera,535,Cameras,PRD024084,12598,3.4,2024-08-31
2005,Samsung Galaxy 11 64GB,319,Mobile Phones,PRD002005,20647,3.0,2024-01-25
3700,Realme 4 Pro,736,Mobile Phones,PRD003700,43822,3.5,2024-10-25
4617,Realme 4 Pro,276,Mobile Phones,PRD004617,33897,4.7,2025-11-11
38209,HP LaserJet Pro M5 Printer,946,Computer Accessories,PRD038209,2107,4.7,2025-12-24
39095,Razer BlackWidow 2 Keyboard,548,Computer Accessories,PRD039095,19112,4.4,2025-08-23
34094,Amazon Echo 7th Gen,633,Speakers,PRD034094,11605,3.7,2025-09-21
25677,LG 11 Inch OLED TV,722,TVs,PRD025677,24901,3.1,2024-03-17
10112,Razer Blade 12 Gaming,210,Laptops,PRD010112,39090,3.8,2024-04-04
29978,Valve Steam Deck,527,Gaming Consoles,PRD029978,38172,4.1,2025-05-02
10105,Acer Aspire 13 Intel Core i7,601,Laptops,PRD010105,27915,3.2,2024-06-07
32581,Xbox One 2 Edition,258,Gaming Consoles,PRD032581,20877,3.2,2024-05-28
5171,OPPO Reno11,177,Mobile Phones,PRD005171,3909,4.2,2024-04-10
5687,HP Pavilion 15 AMD Ryzen 9,461,Laptops,PRD005687,16744,3.7,2025-07-27
14766,Huawei MatePad 12 Pro,747,Tablets,PRD014766,29115,4.9,2024-10-03
3386,Xiaomi Redmi 12 128GB,266,Mobile Phones,PRD003386,30604,4.1,2025-12-09
14021,Xiaomi Pad 15,983,Tablets,PRD014021,42727,4.7,2024-12-03
18965,Garmin Forerunner 3,766,Smartwatches,PRD018965,11404,5.0,2024-07-23
8587,MacBook 17 M5 chip,912,Laptops,PRD008587,49160,3.2,2025-08-31
23405,Nikon COOLPIX P5,732,Cameras,PRD023405,8055,4.9,2024-06-02
23197,GoPro HERO5,598,Cameras,PRD023197,18872,3.5,2024-10-11
8124,Lenovo ThinkPad 13 Intel i3,242,Laptops,PRD008124,47664,5.0,2025-10-09
20526,Garmin Forerunner 6,993,Smartwatches,PRD020526,9233,3.8,2025-07-19
1536,OPPO Reno14,475,Mobile Phones,PRD001536,35533,4.6,2025-11-19
26793,Xiaomi Mi TV 2 Inch,816,TVs,PRD026793,10704,3.1,2024-09-26
2840,Samsung Galaxy X20 128GB,824,Mobile Phones,PRD002840,16335,4.4,2024-10-29
4778,Xiaomi Redmi A32 256GB,237,Mobile Phones,PRD004778,28442,4.8,2025-09-02
11602,Beats Studio 10,878,Headphones,PRD011602,29050,3.6,2025-11-16
16057,Xiaomi Pad 10,193,Tablets,PRD016057,44680,3.3,2024-11-02
30788,Nintendo Switch 2,760,Gaming Consoles,PRD030788,18839,3.0,2024-09-08
2718,Samsung Galaxy A32 128GB,610,Mobile Phones,PRD002718,19448,3.4,2024-12-12
21965,Samsung Galaxy Watch6,630,Smartwatches,PRD021965,37351,3.3,2025-11-13
14970,iPad 15 64GB WiFi,154,Tablets,PRD014970,6780,3.7,2025-01-14
18926,TicWatch Pro 10,261,Smartwatches,PRD018926,31987,3.6,2024-11-13
25116,GoPro HERO14,623,Cameras,PRD025116,18177,3.2,2025-06-15
10020,HP Pavilion 13 AMD Ryzen 5,122,Laptops,PRD010020,31426,3.0,2024-04-25
11739,Samsung Galaxy Buds12,600,Headphones,PRD011739,16269,3.9,2024-01-18
1964,Motorola Moto G13,553,Mobile Phones,PRD001964,16208,4.5,2025-11-27
32696,Nintendo Switch 13,460,Gaming Consoles,PRD032696,9792,5.0,2024-11-18
29026,TCL 1 Inch QLED Android TV,631,TVs,PRD029026,35574,4.3,2025-03-11
28951,Sharp AQUOS 2 Inch,481,TVs,PRD028951,36509,4.9,2025-08-24
36101,Ultimate Ears BOOM 11,380,Speakers,PRD036101,11471,4.0,2025-09-15
20205,Huawei Watch GT 15,142,Smartwatches,PRD020205,47846,3.3,2025-05-21
8839,HP Pavilion 5 AMD Ryzen 7,397,Laptops,PRD008839,8521,4.6,2025-11-03
38420,Razer BlackWidow 5 Keyboard,197,Computer Accessories,PRD038420,49296,3.2,2024-12-01
2581,Huawei P11 Pro,367,Mobile Phones,PRD002581,49338,4.4,2025-03-27
33008,Anker Soundcore 5,211,Speakers,PRD033008,24666,3.5,2024-04-01
27291,Sony BRAVIA 7 Inch LED,960,TVs,PRD027291,36549,4.6,2025-05-14
14108,Nokia T5 Tablet,587,Tablets,PRD014108,10320,5.0,2024-01-28
11953,Apple AirPods 13,613,Headphones,PRD011953,19800,3.3,2024-12-07
31212,Xbox One 12 Edition,874,Gaming Consoles,PRD031212,35421,3.7,2024-04-24
3566,OPPO Reno3,859,Mobile Phones,PRD003566,43831,3.4,2025-09-10
22211,GoPro HERO11,257,Cameras,PRD022211,23656,3.7,2025-06-15
7202,Lenovo ThinkPad 11 Intel i9,509,Laptops,PRD007202,48810,4.0,2025-08-28
4919,OPPO Reno13,766,Mobile Phones,PRD004919,20574,4.4,2025-08-09
25579,Philips 5 Inch Ambilight TV,875,TVs,PRD025579,35429,4.1,2024-03-08
14985,TCL TAB 12 WiFi,957,Tablets,PRD014985,40185,3.7,2024-07-02
30374,PlayStation 1 Console,284,Gaming Consoles,PRD030374,28804,3.2,2024-03-04
11319,Sennheiser HD 10 Over-Ear,956,Headphones,PRD011319,49204,3.0,2025-12-10
37387,TP-Link Archer 5 WiFi Router,948,Computer Accessories,PRD037387,19660,3.3,2024-08-04
14308,ASUS ZenPad 2,245,Tablets,PRD014308,20352,3.9,2025-08-16
10570,Sony WH-14 Wireless Headphones,539,Headphones,PRD010570,15490,3.3,2024-04-30
27196,LG 6 Inch OLED TV,675,TVs,PRD027196,48037,3.2,2025-12-18
35376,JBL Flip 7 Bluetooth Speaker,418,Speakers,PRD035376,18704,4.1,2025-01-17
1379,Google Pixel 1,551,Mobile Phones,PRD001379,20568,3.8,2024-11-04
1289,Nokia 1 Dual SIM,520,Mobile Phones,PRD001289,23884,4.4,2025-05-02
35425,Sonos One (Gen 6),762,Speakers,PRD035425,41401,3.4,2025-06-18
38381,TP-Link Archer 14 WiFi Router,800,Computer Accessories,PRD038381,20302,4.0,2024-01-25
33884,Anker Soundcore 15,960,Speakers,PRD033884,6359,4.7,2024-04-17
1219,Realme 1 Pro,151,Mobile Phones,PRD001219,21866,3.5,2025-08-25
5167,iPhone X10 32GB,841,Mobile Phones,PRD005167,42763,3.7,2024-09-15
18687,Fossil Gen 4 Smartwatch,591,Smartwatches,PRD018687,6308,3.1,2024-05-11
24315,DJI Pocket 3 Gimbal Camera,399,Cameras,PRD024315,32912,3.4,2025-06-03
9670,Razer Blade 10 Gaming,958,Laptops,PRD009670,41023,3.4,2024-08-24
15073,Microsoft Surface Go 15,423,Tablets,PRD015073,15508,3.5,2024-08-11
7635,Surface Laptop 6,956,Laptops,PRD007635,49688,4.3,2025-11-05
4483,Realme 1 Pro,873,Mobile Phones,PRD004483,4454,4.6,2025-11-10
17899,Fitbit Versa 15,878,Smartwatches,PRD017899,4345,4.7,2024-06-20
14639,Amazon Fire HD 8 Tablet,679,Tablets,PRD014639,26544,4.9,2025-08-09
29809,Toshiba 6 Inch Smart TV,422,TVs,PRD029809,34295,4.9,2024-11-23
16361,TCL TAB 6 WiFi,551,Tablets,PRD016361,7084,4.0,2025-06-02
13981,Huawei MatePad 2 Pro,743,Tablets,PRD013981,10573,3.3,2024-10-16
35258,Sonos One (Gen 15),858,Speakers,PRD035258,12074,4.3,2025-08-22
8488,Acer Aspire 3 Intel Core i3,739,Laptops,PRD008488,32287,3.8,2025-07-21
24219,Sony Alpha 12 Mirrorless,116,Cameras,PRD024219,14910,3.5,2025-05-05
25967,LG 5 Inch OLED TV,297,TVs,PRD025967,35332,3.7,2024-08-09
31905,Xbox Series 14,881,Gaming Consoles,PRD031905,20068,4.6,2025-05-31
11205,Anker Soundcore Life Q7,790,Headphones,PRD011205,16186,3.7,2025-09-19
27803,Samsung 15 Inch 4K Smart TV,223,TVs,PRD027803,36572,4.4,2024-10-04
34801,Sonos One (Gen 6),462,Speakers,PRD034801,28910,3.8,2025-01-15
33889,Bang & Olufsen Beosound 4,565,Speakers,PRD033889,44875,4.1,2025-06-08
2540,Nokia 12 Dual SIM,601,Mobile Phones,PRD002540,47963,4.9,2025-07-18
36233,Marshall Emberton Speaker,125,Speakers,PRD036233,1776,3.2,2024-08-13
5125,Xiaomi Redmi X20 128GB,457,Mobile Phones,PRD005125,7957,3.5,2024-10-21
25607,Toshiba 15 Inch Smart TV,675,TVs,PRD025607,34024,3.1,2025-12-27
32518,PlayStation 7 Console,742,Gaming Consoles,PRD032518,19981,3.2,2025-08-03
13052,Jabra Elite 3,312,Headphones,PRD013052,2597,4.4,2024-09-20
28100,Philips 13 Inch Ambilight TV,877,TVs,PRD028100,34637,3.4,2025-12-09
5976,HP Pavilion 11 AMD Ryzen 5,720,Laptops,PRD005976,20428,3.4,2025-11-20
33231,Anker Soundcore 12,932,Speakers,PRD033231,48788,3.7,2024-01-24
14529,ASUS ZenPad 2,299,Tablets,PRD014529,25052,3.2,2025-09-18
24119,Sony Alpha 12 Mirrorless,315,Cameras,PRD024119,25722,4.5,2024-12-28
4371,iPhone A12 128GB,281,Mobile Phones,PRD004371,29935,3.8,2024-07-08
3463,Nokia 6 Dual SIM,840,Mobile Phones,PRD003463,15693,3.4,2024-01-02
12987,Samsung Galaxy Buds9,661,Headphones,PRD012987,44511,3.5,2024-09-11
22790,Canon PowerShot G4 Mark II,110,Cameras,PRD022790,4031,4.5,2025-11-11
29437,Sharp AQUOS 12 Inch,905,TVs,PRD029437,38168,4.3,2025-08-15
23802,GoPro HERO15,212,Cameras,PRD023802,18567,4.8,2024-12-21
31357,PlayStation 12 Console,362,Gaming Consoles,PRD031357,42763,3.3,2024-07-03
26564,Philips 1 Inch Ambilight TV,353,TVs,PRD026564,42030,4.7,2025-05-21
30835,Nintendo Switch Lite,220,Gaming Consoles,PRD030835,36831,4.1,2025-01-09
23584,GoPro HERO13,932,Cameras,PRD023584,21260,3.5,2024-11-09
6545,MacBook 9 M3 chip,104,Laptops,PRD006545,26765,3.7,2025-04-30
22081,Garmin Forerunner 9,598,Smartwatches,PRD022081,12061,4.6,2024-05-27
15149,Xiaomi Pad 1,482,Tablets,PRD015149,40045,4.8,2025-04-06
6014,Lenovo ThinkPad 3 Intel i7,529,Laptops,PRD006014,18355,4.1,2025-11-08
3471,Samsung Galaxy 11 256GB,948,Mobile Phones,PRD003471,47533,4.5,2024-12-24
37919,Corsair K2 RGB Keyboard,984,Computer Accessories,PRD037919,3087,4.5,2025-10-17
38050,HP LaserJet Pro M6 Printer,745,Computer Accessories,PRD038050,29313,3.5,2024-08-19
10646,Bose QuietComfort 6 Noise Cancelling,642,Headphones,PRD010646,383,4.1,2024-11-13
31045,Nintendo Switch Lite,170,Gaming Consoles,PRD031045,15655,3.7,2024-09-28
1701,OPPO Reno11,708,Mobile Phones,PRD001701,39924,3.6,2024-01-31
37800,SanDisk Ultra 7GB USB,301,Computer Accessories,PRD037800,19949,4.7,2024-09-25
4544,iPhone 14 128GB,523,Mobile Phones,PRD004544,33890,4.7,2025-09-15
22491,Olympus OM-D E-M4,865,Cameras,PRD022491,37162,3.8,2024-01-30
4347,OnePlus A12 1TBGB,988,Mobile Phones,PRD004347,23626,4.5,2024-11-27
33257,Bang & Olufsen Beosound 11,267,Speakers,PRD033257,31242,4.3,2025-02-10
12388,Beats Studio 10,968,Headphones,PRD012388,32833,3.6,2024-07-04
2714,Nokia 2 Dual SIM,443,Mobile Phones,PRD002714,1166,4.2,2024-05-11
17305,Xiaomi Pad 5,601,Tablets,PRD017305,16100,4.0,2024-11-22
26878,Sharp AQUOS 11 Inch,357,TVs,PRD026878,47341,3.3,2024-09-27
19749,Samsung Galaxy Watch1,591,Smartwatches,PRD019749,25935,4.5,2024-03-24
23314,Fujifilm X-T10 Camera,381,Cameras,PRD023314,18243,3.7,2025-08-01
30996,Xbox Series 15,984,Gaming Consoles,PRD030996,33492,3.5,2024-11-30
8456,Surface Laptop 10,823,Laptops,PRD008456,48177,4.4,2025-09-17
32507,Retro Gaming Console 9,720,Gaming Consoles,PRD032507,1065,3.9,2024-06-21
12380,Samsung Galaxy Buds11,467,Headphones,PRD012380,17020,4.3,2024-05-27
14577,Lenovo Tab M12 64GB,576,Tablets,PRD014577,47306,4.0,2024-04-18
27357,Sharp AQUOS 5 Inch,409,TVs,PRD027357,41269,3.0,2025-11-09
39386,SanDisk Ultra 8GB USB,575,Computer Accessories,PRD039386,37279,4.3,2025-10-22
32158,Nintendo Switch 12,283,Gaming Consoles,PRD032158,48721,3.9,2024-05-23
34031,JBL Flip 6 Bluetooth Speaker,168,Speakers,PRD034031,12710,3.4,2024-03-19
13628,Samsung Galaxy Tab A52 256GB,233,Tablets,PRD013628,18391,3.0,2025-06-19
3583,Samsung Galaxy X10 256GB,595,Mobile Phones,PRD003583,22547,3.4,2024-05-19
29974,Xbox Series 10,123,Gaming Consoles,PRD029974,34719,4.9,2024-07-17
10233,MSI Gaming Laptop GF8,704,Laptops,PRD010233,11729,4.8,2024-11-09
13887,Nokia T7 Tablet,936,Tablets,PRD013887,16865,4.4,2024-01-03
2729,OnePlus X10 256GB,750,Mobile Phones,PRD002729,13209,3.5,2024-08-26
7916,Surface Laptop 3,579,Laptops,PRD007916,23641,3.6,2025-03-24
26932,LG 7 Inch OLED TV,861,TVs,PRD026932,20928,3.6,2024-10-19
4971,Huawei P9 Pro,185,Mobile Phones,PRD004971,9300,4.6,2025-08-16
14431,Samsung Galaxy Tab X10 1TBGB,514,Tablets,PRD014431,29996,4.8,2024-05-18
3559,Samsung Galaxy 13 256GB,509,Mobile Phones,PRD003559,6567,3.7,2025-02-17
7180,Dell Inspiron 15 Intel Core i9,521,Laptops,PRD007180,47721,3.0,2024-06-25
36440,Logitech MX Master 11 Mouse,946,Computer Accessories,PRD036440,21877,4.8,2025-01-01
15121,Xiaomi Pad 8,937,Tablets,PRD015121,20256,3.2,2024-07-29
19878,Samsung Galaxy Watch15,831,Smartwatches,PRD019878,49069,4.5,2025-04-01
27713,Toshiba 5 Inch Smart TV,392,TVs,PRD027713,33983,3.5,2025-04-24
3684,iPhone 15 32GB,779,Mobile Phones,PRD003684,42923,3.6,2024-07-10
